PersonID,Age,Income,Home,EmpLength,Intent,Grade,Amount,Rate,Status,PercentIncome,DefaultHist,CredHist,Age_Group,Income_Group,Loan_Burden
PER_00301,26,174000.0,RENT,8.0,DEBTCONSOLIDATION,B,12000.0,12.53,0,0.07,N,4,26-40,HIGH INCOME,SAFE (<20%)
PER_00302,25,162000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000.0,16.0,1,0.15,Y,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00304,21,15000.0,OWN,0.0,HOMEIMPROVEMENT,C,3175.0,11.54,1,0.21,Y,3,18-25,LOW INCOME,WARNING (20-30%)
PER_00305,25,96000.0,RENT,2.0,HOMEIMPROVEMENT,E,25000.0,15.68,1,0.26,Y,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_00306,21,15120.0,MORTGAGE,0.0,EDUCATION,B,1500.0,10.59,0,0.1,N,2,18-25,LOW INCOME,SAFE (<20%)
PER_00308,26,110000.0,RENT,3.0,PERSONAL,C,25000.0,13.48,0,0.23,Y,2,26-40,HIGH INCOME,WARNING (20-30%)
PER_00310,25,159600.0,RENT,0.0,PERSONAL,D,30000.0,17.27,1,0.19,Y,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00311,24,171500.0,RENT,6.0,DEBTCONSOLIDATION,A,18000.0,8.9,0,0.1,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00312,25,170004.0,MORTGAGE,3.0,MEDICAL,B,10000.0,11.11,0,0.06,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00313,24,158004.0,RENT,0.0,HOMEIMPROVEMENT,D,25000.0,14.59,1,0.16,Y,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00314,26,170000.0,RENT,0.0,VENTURE,B,13000.0,12.42,0,0.08,N,3,26-40,HIGH INCOME,SAFE (<20%)
PER_00315,24,83300.0,RENT,0.0,MEDICAL,D,25000.0,15.31,1,0.26,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00318,25,134300.0,RENT,3.0,MEDICAL,D,5000.0,16.49,1,0.03,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00319,25,170000.0,MORTGAGE,2.0,EDUCATION,A,20000.0,7.49,0,0.12,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00321,25,113000.0,RENT,7.0,MEDICAL,C,25000.0,12.73,0,0.22,Y,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_00323,25,120000.0,RENT,6.0,MEDICAL,B,25000.0,10.74,0,0.21,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00325,24,91800.0,RENT,5.0,MEDICAL,D,25000.0,15.33,1,0.23,Y,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00327,26,108000.0,RENT,2.0,PERSONAL,D,25000.0,15.05,1,0.23,N,3,26-40,HIGH INCOME,WARNING (20-30%)
PER_00328,26,129996.0,RENT,6.0,PERSONAL,B,25000.0,10.75,0,0.19,N,3,26-40,HIGH INCOME,SAFE (<20%)
PER_00329,23,130000.0,RENT,4.0,EDUCATION,D,25000.0,16.02,0,0.19,Y,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00331,25,170000.0,OWN,4.0,EDUCATION,B,20000.0,12.53,0,0.12,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00332,26,170000.0,MORTGAGE,0.0,VENTURE,C,12000.0,13.57,0,0.07,Y,2,26-40,HIGH INCOME,SAFE (<20%)
PER_00333,22,169000.0,RENT,1.0,PERSONAL,B,14000.0,11.14,0,0.08,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00335,23,168600.0,RENT,3.0,EDUCATION,B,20000.0,11.58,0,0.12,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00336,24,168288.0,RENT,5.0,HOMEIMPROVEMENT,B,1800.0,11.12,0,0.01,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00337,25,168000.0,MORTGAGE,2.0,PERSONAL,B,35000.0,10.65,0,0.21,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00338,24,133300.0,RENT,6.0,DEBTCONSOLIDATION,B,25000.0,10.37,0,0.19,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00339,24,15600.0,OWN,5.0,HOMEIMPROVEMENT,A,3300.0,6.39,1,0.21,N,4,18-25,LOW INCOME,WARNING (20-30%)
PER_00341,25,134000.0,RENT,7.0,MEDICAL,B,25000.0,10.62,0,0.19,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00342,25,15600.0,OWN,0.0,VENTURE,F,3200.0,18.09,1,0.21,N,2,18-25,LOW INCOME,WARNING (20-30%)
PER_00343,25,135000.0,RENT,5.0,EDUCATION,B,25000.0,11.36,0,0.19,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00345,25,145000.0,RENT,0.0,EDUCATION,B,25000.0,9.99,0,0.17,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00346,23,150000.0,RENT,4.0,EDUCATION,B,25000.0,10.36,0,0.17,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00347,23,165000.0,MORTGAGE,3.0,EDUCATION,A,9600.0,5.99,0,0.06,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00349,24,165000.0,MORTGAGE,5.0,PERSONAL,B,20000.0,10.37,0,0.12,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00350,25,165000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000.0,19.74,0,0.15,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00353,23,16000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275.0,13.06,0,0.14,Y,4,18-25,LOW INCOME,SAFE (<20%)
PER_00355,23,148000.0,RENT,1.0,DEBTCONSOLIDATION,E,25000.0,14.93,1,0.17,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00356,23,16000.0,MORTGAGE,1.0,MEDICAL,C,5600.0,12.84,1,0.35,N,4,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00357,24,16020.0,OWN,3.0,VENTURE,E,3625.0,17.14,1,0.23,Y,2,18-25,LOW INCOME,WARNING (20-30%)
PER_00358,22,16094.0,MORTGAGE,2.0,VENTURE,A,5500.0,7.14,1,0.34,N,3,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00359,25,175000.0,RENT,2.0,PERSONAL,A,25000.0,8.9,0,0.14,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00364,22,160000.0,MORTGAGE,0.0,MEDICAL,B,35000.0,10.65,0,0.22,N,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_00365,25,225000.0,RENT,5.0,VENTURE,B,25000.0,11.86,0,0.11,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00366,25,16400.0,OWN,1.0,PERSONAL,A,5000.0,8.94,1,0.3,N,4,18-25,LOW INCOME,WARNING (20-30%)
PER_00368,25,49500.0,RENT,6.0,PERSONAL,C,24750.0,14.22,1,0.5,N,3,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00369,23,60000.0,RENT,4.0,DEBTCONSOLIDATION,B,24750.0,9.33,1,0.41,N,3,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00373,23,160000.0,MORTGAGE,5.0,PERSONAL,A,35000.0,7.66,0,0.22,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00375,25,160000.0,MORTGAGE,1.0,PERSONAL,B,12000.0,9.63,0,0.07,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00376,26,160000.0,RENT,6.0,PERSONAL,C,25000.0,12.23,0,0.16,Y,4,26-40,HIGH INCOME,SAFE (<20%)
PER_00377,25,125800.0,MORTGAGE,0.0,MEDICAL,D,10000.0,14.09,1,0.07,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00378,25,54000.0,RENT,2.0,PERSONAL,C,24250.0,13.98,1,0.45,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00379,23,62500.0,RENT,1.0,EDUCATION,B,24250.0,10.62,1,0.39,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00382,26,56045.0,RENT,1.0,MEDICAL,D,24250.0,14.96,1,0.37,N,2,26-40,MEDIUM INCOME,HIGH RISK (>30%)
PER_00385,24,89908.0,RENT,1.0,VENTURE,B,24250.0,12.53,0,0.27,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00386,26,78000.0,RENT,0.0,HOMEIMPROVEMENT,E,24250.0,17.56,1,0.31,Y,3,26-40,HIGH INCOME,HIGH RISK (>30%)
PER_00387,23,100000.0,RENT,0.0,PERSONAL,C,24250.0,12.87,0,0.24,Y,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00389,25,160000.0,MORTGAGE,2.0,EDUCATION,A,9000.0,7.49,0,0.06,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00390,25,160000.0,OWN,5.0,VENTURE,B,15000.0,11.14,0,0.09,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00391,24,160000.0,MORTGAGE,3.0,VENTURE,D,20000.0,16.0,0,0.13,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00392,23,160000.0,MORTGAGE,2.0,EDUCATION,D,25000.0,15.65,0,0.16,Y,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00393,26,160000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750.0,13.48,0,0.09,N,4,26-40,HIGH INCOME,SAFE (<20%)
PER_00395,25,160000.0,MORTGAGE,3.0,VENTURE,C,20000.0,13.47,0,0.13,Y,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00396,22,16800.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750.0,13.85,1,0.28,Y,2,18-25,LOW INCOME,WARNING (20-30%)
PER_00399,25,115200.0,RENT,0.0,HOMEIMPROVEMENT,B,24250.0,11.36,0,0.21,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00400,23,144000.0,RENT,0.0,EDUCATION,B,24250.0,11.83,0,0.17,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00401,23,287000.0,RENT,3.0,EDUCATION,B,24250.0,12.53,0,0.08,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00402,22,108000.0,RENT,1.0,HOMEIMPROVEMENT,D,24150.0,14.96,1,0.22,Y,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00404,23,47004.0,RENT,1.0,VENTURE,B,24000.0,11.58,1,0.51,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00405,24,48000.0,RENT,4.0,VENTURE,D,24000.0,16.29,1,0.5,Y,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00406,26,48000.0,RENT,4.0,MEDICAL,A,24000.0,7.49,1,0.5,N,3,26-40,MEDIUM INCOME,HIGH RISK (>30%)
PER_00407,21,44964.0,RENT,2.0,EDUCATION,D,24000.0,16.29,1,0.53,Y,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00410,24,47000.0,RENT,3.0,PERSONAL,F,24000.0,17.8,1,0.51,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00412,22,49000.0,RENT,2.0,MEDICAL,E,24000.0,17.56,1,0.49,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00413,26,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.9,1,0.4,N,4,26-40,MEDIUM INCOME,HIGH RISK (>30%)
PER_00414,25,60000.0,RENT,3.0,PERSONAL,B,24000.0,10.99,1,0.4,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00415,22,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.29,1,0.4,N,3,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00418,22,62400.0,RENT,3.0,EDUCATION,D,24000.0,14.84,1,0.38,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00421,23,59000.0,RENT,5.0,DEBTCONSOLIDATION,E,24000.0,19.69,1,0.41,Y,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00423,24,60000.0,RENT,0.0,VENTURE,D,24000.0,14.96,1,0.4,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00425,22,62250.0,RENT,3.0,PERSONAL,E,24000.0,16.45,1,0.39,Y,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00428,22,18000.0,OWN,3.0,PERSONAL,A,3000.0,7.9,1,0.17,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_00432,26,69000.0,RENT,0.0,DEBTCONSOLIDATION,F,24000.0,15.83,1,0.35,N,3,26-40,MEDIUM INCOME,HIGH RISK (>30%)
PER_00433,23,78000.0,RENT,4.0,PERSONAL,C,24000.0,13.92,1,0.31,N,3,18-25,HIGH INCOME,HIGH RISK (>30%)
PER_00435,24,80000.0,RENT,2.0,MEDICAL,B,24000.0,10.25,0,0.3,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00436,22,18000.0,OWN,1.0,HOMEIMPROVEMENT,A,3500.0,7.49,1,0.19,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_00437,23,18000.0,OWN,3.0,EDUCATION,A,4000.0,5.99,1,0.22,N,2,18-25,LOW INCOME,WARNING (20-30%)
PER_00439,26,88596.0,RENT,3.0,PERSONAL,B,24000.0,11.58,0,0.27,N,3,26-40,HIGH INCOME,WARNING (20-30%)
PER_00440,25,95000.0,RENT,4.0,EDUCATION,A,24000.0,8.9,0,0.25,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00445,26,100000.0,RENT,5.0,PERSONAL,C,24000.0,12.73,0,0.24,N,4,26-40,HIGH INCOME,WARNING (20-30%)
PER_00447,24,18000.0,OWN,0.0,HOMEIMPROVEMENT,A,6250.0,6.54,1,0.35,N,4,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00449,26,103872.0,RENT,6.0,DEBTCONSOLIDATION,G,24000.0,20.03,1,0.23,N,4,26-40,HIGH INCOME,WARNING (20-30%)
PER_00450,22,120000.0,RENT,4.0,EDUCATION,B,24000.0,9.91,0,0.2,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00451,24,120000.0,RENT,1.0,VENTURE,B,24000.0,12.69,0,0.2,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00453,24,124080.0,RENT,4.0,PERSONAL,D,24000.0,16.49,0,0.19,Y,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00454,23,18000.0,MORTGAGE,1.0,MEDICAL,D,2500.0,15.95,1,0.14,N,2,18-25,LOW INCOME,SAFE (<20%)
PER_00457,24,135000.0,RENT,4.0,HOMEIMPROVEMENT,C,24000.0,13.79,0,0.18,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00458,23,114750.0,RENT,2.0,MEDICAL,G,24000.0,20.03,1,0.18,Y,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00459,23,150000.0,RENT,0.0,EDUCATION,A,24000.0,7.49,0,0.16,N,4,18-25,HIGH INCOME,SAFE (<20%)
PER_00461,24,18000.0,OWN,6.0,PERSONAL,A,13000.0,7.88,1,0.72,N,3,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00463,26,155000.0,RENT,7.0,DEBTCONSOLIDATION,B,24000.0,10.99,0,0.15,N,4,26-40,HIGH INCOME,SAFE (<20%)
PER_00464,26,148000.0,RENT,1.0,EDUCATION,F,24000.0,18.3,1,0.16,N,2,26-40,HIGH INCOME,SAFE (<20%)
PER_00465,26,170000.0,RENT,3.0,DEBTCONSOLIDATION,C,24000.0,13.48,0,0.14,Y,2,26-40,HIGH INCOME,SAFE (<20%)
PER_00466,21,18000.0,OWN,1.0,PERSONAL,B,2500.0,11.36,0,0.14,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_00468,23,120000.0,RENT,4.0,MEDICAL,C,23750.0,13.47,0,0.2,N,2,18-25,HIGH INCOME,SAFE (<20%)
PER_00469,24,54996.0,RENT,2.0,PERSONAL,B,23600.0,11.89,1,0.43,N,3,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00470,24,18000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000.0,12.18,1,0.56,N,2,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00472,23,75000.0,RENT,3.0,PERSONAL,E,23575.0,14.5,1,0.31,N,4,18-25,HIGH INCOME,HIGH RISK (>30%)
PER_00473,22,18000.0,OWN,2.0,MEDICAL,C,4000.0,13.48,1,0.22,N,2,18-25,LOW INCOME,WARNING (20-30%)
PER_00474,22,18000.0,OWN,1.0,MEDICAL,D,5400.0,15.31,1,0.3,Y,2,18-25,LOW INCOME,WARNING (20-30%)
PER_00475,25,18000.0,MORTGAGE,1.0,MEDICAL,B,4000.0,10.99,1,0.22,N,3,18-25,LOW INCOME,WARNING (20-30%)
PER_00477,22,66960.0,RENT,1.0,VENTURE,A,23400.0,7.49,1,0.35,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00479,25,56544.0,RENT,3.0,EDUCATION,B,23000.0,10.99,1,0.41,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00480,23,60000.0,RENT,2.0,VENTURE,B,23000.0,12.18,1,0.38,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00481,24,18000.0,MORTGAGE,3.0,VENTURE,C,1200.0,11.34,0,0.07,Y,4,18-25,LOW INCOME,SAFE (<20%)
PER_00483,24,65000.0,RENT,0.0,HOMEIMPROVEMENT,B,23000.0,11.99,1,0.35,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00485,22,18000.0,OWN,1.0,DEBTCONSOLIDATION,B,3000.0,9.96,1,0.17,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_00487,24,88000.0,RENT,1.0,VENTURE,D,23000.0,14.54,1,0.26,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00490,24,18287.0,OWN,3.0,HOMEIMPROVEMENT,B,3000.0,11.99,1,0.16,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_00491,26,69846.0,RENT,2.0,EDUCATION,F,22500.0,18.99,1,0.32,Y,2,26-40,HIGH INCOME,HIGH RISK (>30%)
PER_00492,24,73000.0,RENT,0.0,VENTURE,E,22400.0,16.7,1,0.31,Y,4,18-25,HIGH INCOME,HIGH RISK (>30%)
PER_00494,23,35000.0,RENT,2.0,DEBTCONSOLIDATION,B,22250.0,12.69,1,0.64,N,3,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00496,25,52000.0,RENT,4.0,PERSONAL,B,22000.0,10.74,1,0.42,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00499,25,58000.0,RENT,0.0,MEDICAL,C,22000.0,14.65,1,0.38,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00501,24,60000.0,RENT,3.0,VENTURE,C,22000.0,14.26,1,0.37,Y,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00502,25,18840.0,MORTGAGE,5.0,EDUCATION,B,3000.0,9.91,1,0.16,N,2,18-25,LOW INCOME,SAFE (<20%)
PER_00503,26,56000.0,RENT,7.0,MEDICAL,E,22000.0,17.19,1,0.39,N,3,26-40,MEDIUM INCOME,HIGH RISK (>30%)
PER_00504,22,70000.0,RENT,3.0,EDUCATION,B,22000.0,11.36,1,0.31,N,4,18-25,HIGH INCOME,HIGH RISK (>30%)
PER_00505,22,66000.0,RENT,1.0,EDUCATION,F,22000.0,18.53,1,0.33,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00506,23,74064.0,RENT,3.0,DEBTCONSOLIDATION,B,22000.0,10.59,0,0.3,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00507,24,76597.0,RENT,5.0,EDUCATION,B,22000.0,9.25,0,0.29,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00509,26,77000.0,RENT,0.0,VENTURE,A,22000.0,6.54,0,0.29,N,3,26-40,HIGH INCOME,WARNING (20-30%)
PER_00511,24,80000.0,RENT,0.0,MEDICAL,A,22000.0,7.49,0,0.28,N,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_00513,24,19000.0,OWN,3.0,MEDICAL,C,7400.0,13.85,1,0.39,N,2,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00514,25,19000.0,OWN,3.0,DEBTCONSOLIDATION,A,4000.0,7.4,1,0.21,N,3,18-25,LOW INCOME,WARNING (20-30%)
PER_00515,23,84000.0,RENT,3.0,DEBTCONSOLIDATION,B,22000.0,11.71,0,0.26,N,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_00517,25,82000.0,RENT,1.0,EDUCATION,E,22000.0,17.51,1,0.27,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00518,21,19012.0,MORTGAGE,0.0,DEBTCONSOLIDATION,D,3500.0,14.61,1,0.18,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_00519,23,99996.0,RENT,3.0,DEBTCONSOLIDATION,A,22000.0,7.88,0,0.22,N,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_00520,23,110000.0,RENT,0.0,PERSONAL,B,22000.0,10.99,0,0.2,N,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00522,25,57000.0,RENT,4.0,PERSONAL,B,21700.0,11.99,1,0.38,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00523,24,54000.0,RENT,5.0,VENTURE,C,21600.0,13.49,1,0.4,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00525,26,63000.0,RENT,2.0,DEBTCONSOLIDATION,C,21600.0,14.35,1,0.34,Y,3,26-40,MEDIUM INCOME,HIGH RISK (>30%)
PER_00526,22,82000.0,RENT,3.0,PERSONAL,C,21600.0,13.61,0,0.26,Y,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00528,22,19200.0,OWN,0.0,VENTURE,B,2400.0,10.59,0,0.13,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_00531,25,19200.0,OWN,4.0,EDUCATION,B,3000.0,11.99,1,0.16,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_00532,24,59000.0,RENT,5.0,MEDICAL,D,21500.0,16.89,1,0.36,N,3,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00533,24,70000.0,RENT,5.0,HOMEIMPROVEMENT,B,21500.0,9.99,1,0.31,N,3,18-25,HIGH INCOME,HIGH RISK (>30%)
PER_00534,24,116000.0,RENT,5.0,EDUCATION,D,21500.0,15.33,0,0.19,Y,3,18-25,HIGH INCOME,SAFE (<20%)
PER_00535,25,60000.0,RENT,5.0,EDUCATION,A,21450.0,7.29,1,0.36,N,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00537,25,47052.0,RENT,5.0,VENTURE,B,21250.0,10.99,1,0.45,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00540,22,53000.0,RENT,3.0,MEDICAL,B,21250.0,10.25,1,0.4,N,3,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00541,26,19200.0,OWN,0.0,EDUCATION,B,9250.0,10.99,1,0.48,N,2,26-40,LOW INCOME,HIGH RISK (>30%)
PER_00543,24,65000.0,RENT,4.0,EDUCATION,D,21250.0,15.95,1,0.33,Y,4,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00547,26,40000.0,RENT,3.0,MEDICAL,A,21000.0,6.54,1,0.53,N,4,26-40,LOW INCOME,HIGH RISK (>30%)
PER_00548,25,19200.0,OWN,2.0,VENTURE,B,1000.0,10.99,0,0.05,N,3,18-25,LOW INCOME,SAFE (<20%)
PER_00549,26,42000.0,RENT,0.0,MEDICAL,F,21000.0,17.26,1,0.5,Y,4,26-40,LOW INCOME,HIGH RISK (>30%)
PER_00550,23,63000.0,RENT,2.0,MEDICAL,B,21000.0,11.36,1,0.33,N,2,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00551,26,19200.0,MORTGAGE,5.0,VENTURE,A,4000.0,7.51,1,0.21,N,4,26-40,LOW INCOME,WARNING (20-30%)
PER_00552,22,59000.0,RENT,2.0,PERSONAL,B,21000.0,10.71,1,0.36,N,3,18-25,MEDIUM INCOME,HIGH RISK (>30%)
PER_00553,22,70500.0,RENT,3.0,PERSONAL,C,21000.0,13.98,0,0.3,Y,4,18-25,HIGH INCOME,WARNING (20-30%)
PER_00555,22,75000.0,RENT,2.0,EDUCATION,B,21000.0,10.0,0,0.28,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00556,22,19200.0,MORTGAGE,3.0,MEDICAL,D,5000.0,15.33,1,0.26,N,3,18-25,LOW INCOME,WARNING (20-30%)
PER_00559,23,80000.0,RENT,3.0,MEDICAL,B,21000.0,11.99,0,0.26,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00561,26,85000.0,RENT,3.0,HOMEIMPROVEMENT,C,21000.0,13.92,0,0.25,N,3,26-40,HIGH INCOME,WARNING (20-30%)
PER_00562,22,93000.0,RENT,1.0,EDUCATION,B,21000.0,9.91,0,0.23,N,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00564,26,97000.0,RENT,1.0,EDUCATION,A,21000.0,7.9,0,0.22,N,3,26-40,HIGH INCOME,WARNING (20-30%)
PER_00565,26,97000.0,RENT,3.0,EDUCATION,C,21000.0,13.48,0,0.22,Y,3,26-40,HIGH INCOME,WARNING (20-30%)
PER_00566,25,100000.0,RENT,2.0,PERSONAL,D,21000.0,16.49,1,0.21,Y,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00567,26,19200.0,OTHER,0.0,PERSONAL,C,7500.0,11.97,1,0.39,Y,2,26-40,LOW INCOME,HIGH RISK (>30%)
PER_00569,26,125000.0,RENT,5.0,HOMEIMPROVEMENT,A,21000.0,8.9,0,0.17,N,2,26-40,HIGH INCOME,SAFE (<20%)
PER_00571,23,82000.0,RENT,2.0,PERSONAL,B,20900.0,12.69,0,0.25,N,2,18-25,HIGH INCOME,WARNING (20-30%)
PER_00572,21,19500.0,MORTGAGE,0.0,EDUCATION,B,15000.0,9.64,1,0.77,N,2,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00573,26,50000.0,RENT,7.0,VENTURE,A,20500.0,7.49,1,0.41,N,3,26-40,MEDIUM INCOME,HIGH RISK (>30%)
PER_00574,23,70000.0,RENT,2.0,EDUCATION,C,20500.0,13.16,0,0.29,Y,3,18-25,HIGH INCOME,WARNING (20-30%)
PER_00575,22,19800.0,OWN,1.0,EDUCATION,A,2100.0,8.38,0,0.11,N,4,18-25,LOW INCOME,SAFE (<20%)
PER_00579,24,33000.0,RENT,1.0,DEBTCONSOLIDATION,B,20000.0,10.99,1,0.61,N,3,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00580,23,20000.0,OWN,0.0,PERSONAL,B,5000.0,11.71,0,0.25,N,4,18-25,LOW INCOME,WARNING (20-30%)
PER_00582,24,35364.0,RENT,1.0,MEDICAL,B,20000.0,12.53,1,0.57,N,4,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00583,25,38000.0,RENT,4.0,MEDICAL,D,20000.0,14.59,1,0.53,N,4,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00584,23,32000.0,RENT,3.0,DEBTCONSOLIDATION,D,20000.0,12.61,1,0.63,N,4,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00585,25,38004.0,RENT,6.0,MEDICAL,C,20000.0,13.11,1,0.53,N,2,18-25,LOW INCOME,HIGH RISK (>30%)
PER_00586,23,20000.0,MORTGAGE,2.0,MEDICAL,B,6400.0,10.65,0,0.32,N,4,18-25,LOW INCOME,HIGH RISK (>30%)
